epoch,train_loss,train_acc,train_macro_f1,train_recall_fall,val_loss,val_acc,val_macro_f1,val_recall_fall,val_thr,val_macro_f1_thr,val_recall_fall_thr
1,0.10082334562948114,0.5404439047426297,0.4835729660602385,0.7899846704138989,0.09679011521535667,0.5444938820912124,0.48910884906013863,0.80625,0.55,0.49941212025741694,0.5020833333333333
2,0.09302573828304987,0.5642582473183566,0.5103590129225464,0.8804292284108329,0.14074380942169698,0.5661846496106785,0.486575338453766,0.6458333333333334,0.6,0.5188575969639715,0.1625
3,0.08323024501425288,0.6761114484247454,0.5902309274830896,0.8267756770567195,0.11202477381147187,0.7077308120133482,0.5647609631836029,0.5041666666666667,0.55,0.582933528524497,0.32708333333333334
4,0.07461233039475851,0.7554476151926061,0.6550806108403813,0.8180889115993868,0.13814171300154673,0.7402669632925473,0.5839942528735632,0.47708333333333336,0.55,0.5904653996400939,0.30625
5,0.07003098802798988,0.7762935977872225,0.6736516913016043,0.8160449667858968,0.11767495603396974,0.7411012235817576,0.5621296094660935,0.38125,0.5,0.5621296094660935,0.38125
6,0.06393918333167868,0.7933616676786076,0.6933939379397904,0.8421052631578947,0.19477477763236622,0.6838153503893215,0.5313659112751681,0.425,0.55,0.5526715413563263,0.3229166666666667
7,0.0624552804943779,0.8060446603251703,0.7065902954529155,0.8477261113949923,0.1494533741977211,0.7274749721913237,0.5541764520436827,0.38958333333333334,0.55,0.5668358655559256,0.23541666666666666
8,0.06121594953010626,0.8221682520407475,0.7232143757788561,0.8492590700051099,0.15359609019170797,0.7038375973303671,0.567892187310129,0.5354166666666667,0.55,0.5781205796896733,0.4166666666666667
9,0.05608574142749313,0.843014234635364,0.7460299977479043,0.8523249872253449,0.19667496939163315,0.7703003337041157,0.5901773789419076,0.40208333333333335,0.5,0.5901773789419076,0.40208333333333335
