epoch,train_loss,train_acc,train_macro_f1,train_recall_fall,val_loss,val_acc,val_macro_f1,val_recall_fall,val_thr,val_macro_f1_thr,val_recall_fall_thr
1,0.06934096452982443,0.5917830398704715,0.5161048614579057,0.7434849259070005,0.07185948075306031,0.7060622914349277,0.5715279161031727,0.5458333333333333,0.55,0.6273276207529861,0.33125
2,0.0578118648815073,0.744653578897659,0.6353306988989338,0.7465508431272355,0.08084554690556876,0.7085650723025584,0.5487570309746042,0.425,0.55,0.5849466021149298,0.22708333333333333
3,0.05277142889160847,0.7742022532550765,0.6689518808456922,0.7966274910577414,0.09078164445909695,0.7146829810901001,0.5850356693130536,0.5833333333333334,0.55,0.6379366069331907,0.40625
4,0.04811875184063389,0.8024691358024691,0.6984094168083993,0.8145120081757793,0.09530279564114912,0.807285873192436,0.6157062128596642,0.37916666666666665,0.55,0.6177319255827175,0.26666666666666666
5,0.0434152309198551,0.8199419820549146,0.7192200106960529,0.8369954011241697,0.1004473506985802,0.6685205784204672,0.5390130323776829,0.51875,0.55,0.5521843120283005,0.35833333333333334
6,0.040675244607689294,0.8328273628820076,0.7339345137220258,0.8451711803781298,0.16256583403320454,0.6565628476084538,0.5271974879312429,0.5,0.6,0.5905962552374837,0.26875
7,0.039753079864227325,0.8379545301221075,0.7399077183772147,0.8482370975983649,0.1252616258442725,0.7088431590656284,0.5105094520778579,0.2708333333333333,0.55,0.5395646606914213,0.1125
8,0.03528446558937566,0.8599473790730622,0.7684792157143627,0.8763413387838528,0.12628347111930108,0.6612903225806451,0.520203279409722,0.44583333333333336,0.55,0.5297794622033201,0.1625
